HHID,residence,region,wealth_q,eth_hoh
008004,Urban,Red River Delta,Richest,Kinh and Hoa
008005,Urban,Red River Delta,Richest,Kinh and Hoa
008006,Urban,Red River Delta,Richest,Kinh and Hoa
008007,Urban,Red River Delta,Richest,Kinh and Hoa
008008,Urban,Red River Delta,Richest,Kinh and Hoa
008009,Urban,Red River Delta,Middle,Kinh and Hoa
008010,Urban,Red River Delta,Richest,Kinh and Hoa
008011,Urban,Red River Delta,Richest,Kinh and Hoa
008012,Urban,Red River Delta,Second,Kinh and Hoa
008013,Urban,Red River Delta,Richest,Kinh and Hoa
008014,Urban,Red River Delta,Richest,Kinh and Hoa
008015,Urban,Red River Delta,Richest,Kinh and Hoa
008016,Urban,Red River Delta,Richest,Kinh and Hoa
008017,Urban,Red River Delta,Richest,Kinh and Hoa
008018,Urban,Red River Delta,Richest,Kinh and Hoa
008019,Urban,Red River Delta,Richest,Kinh and Hoa
009001,Urban,Red River Delta,Richest,Kinh and Hoa
009002,Urban,Red River Delta,Richest,Kinh and Hoa
009003,Urban,Red River Delta,Richest,Kinh and Hoa
009004,Urban,Red River Delta,Richest,Kinh and Hoa
009005,Urban,Red River Delta,Richest,Kinh and Hoa
009006,Urban,Red River Delta,Fourth,Kinh and Hoa
009007,Urban,Red River Delta,Richest,Kinh and Hoa
009008,Urban,Red River Delta,Richest,Kinh and Hoa
009009,Urban,Red River Delta,Richest,Kinh and Hoa
009010,Urban,Red River Delta,Fourth,Kinh and Hoa
009011,Urban,Red River Delta,Richest,Kinh and Hoa
009012,Urban,Red River Delta,Richest,Kinh and Hoa
009013,Urban,Red River Delta,Fourth,Kinh and Hoa
009014,Urban,Red River Delta,Richest,Kinh and Hoa
009015,Urban,Red River Delta,Fourth,Kinh and Hoa
009016,Urban,Red River Delta,Richest,Kinh and Hoa
009017,Urban,Red River Delta,Richest,Kinh and Hoa
009018,Urban,Red River Delta,Richest,Kinh and Hoa
009019,Urban,Red River Delta,Fourth,Kinh and Hoa
010001,Urban,Red River Delta,Richest,Kinh and Hoa
010002,Urban,Red River Delta,Richest,Kinh and Hoa
010003,Urban,Red River Delta,Fourth,Kinh and Hoa
010004,Urban,Red River Delta,Richest,Kinh and Hoa
010005,Urban,Red River Delta,Richest,Kinh and Hoa
010006,Urban,Red River Delta,Richest,Kinh and Hoa
010007,Urban,Red River Delta,Richest,Kinh and Hoa
010008,Urban,Red River Delta,Richest,Kinh and Hoa
010009,Urban,Red River Delta,Richest,Kinh and Hoa
010010,Urban,Red River Delta,Richest,Kinh and Hoa
010011,Urban,Red River Delta,Richest,Kinh and Hoa
010012,Urban,Red River Delta,Richest,Kinh and Hoa
010013,Urban,Red River Delta,Richest,Kinh and Hoa
010014,Urban,Red River Delta,Richest,Kinh and Hoa
010015,Urban,Red River Delta,Richest,Kinh and Hoa
010016,Urban,Red River Delta,Richest,Kinh and Hoa
010017,Urban,Red River Delta,Richest,Kinh and Hoa
010018,Urban,Red River Delta,Richest,Kinh and Hoa
010019,Urban,Red River Delta,Richest,Kinh and Hoa
011001,Urban,Red River Delta,Fourth,Kinh and Hoa
011002,Urban,Red River Delta,Richest,Kinh and Hoa
011003,Urban,Red River Delta,Fourth,Kinh and Hoa
011004,Urban,Red River Delta,Fourth,Kinh and Hoa
011005,Urban,Red River Delta,Richest,Kinh and Hoa
011006,Urban,Red River Delta,Richest,Kinh and Hoa
011007,Urban,Red River Delta,Richest,Kinh and Hoa
011008,Urban,Red River Delta,Fourth,Kinh and Hoa
011009,Urban,Red River Delta,Richest,Kinh and Hoa
011010,Urban,Red River Delta,Fourth,Kinh and Hoa
011011,Urban,Red River Delta,Richest,Kinh and Hoa
011012,Urban,Red River Delta,Richest,Kinh and Hoa
011013,Urban,Red River Delta,Middle,Kinh and Hoa
011014,Urban,Red River Delta,Richest,Kinh and Hoa
011015,Urban,Red River Delta,Richest,Kinh and Hoa
011016,Urban,Red River Delta,Richest,Kinh and Hoa
011017,Urban,Red River Delta,Fourth,Kinh and Hoa
011018,Urban,Red River Delta,Richest,Kinh and Hoa
011019,Urban,Red River Delta,Richest,Kinh and Hoa
012001,Urban,Red River Delta,Richest,Kinh and Hoa
012002,Urban,Red River Delta,Richest,Kinh and Hoa
012003,Urban,Red River Delta,Richest,Kinh and Hoa
012004,Urban,Red River Delta,Richest,Kinh and Hoa
012005,Urban,Red River Delta,Richest,Kinh and Hoa
012006,Urban,Red River Delta,Richest,Kinh and Hoa
012007,Urban,Red River Delta,Richest,Kinh and Hoa
012008,Urban,Red River Delta,Middle,Kinh and Hoa
012009,Urban,Red River Delta,Richest,Kinh and Hoa
012010,Urban,Red River Delta,Richest,Kinh and Hoa
012011,Urban,Red River Delta,Richest,Kinh and Hoa
012012,Urban,Red River Delta,Richest,Kinh and Hoa
012013,Urban,Red River Delta,Richest,Kinh and Hoa
012014,Urban,Red River Delta,Richest,Kinh and Hoa
012015,Urban,Red River Delta,Richest,Kinh and Hoa
012016,Urban,Red River Delta,Richest,Kinh and Hoa
012017,Urban,Red River Delta,Richest,Kinh and Hoa
012018,Urban,Red River Delta,Richest,Kinh and Hoa
012019,Urban,Red River Delta,Richest,Kinh and Hoa
012020,Urban,Red River Delta,Richest,Kinh and Hoa
013001,Urban,Red River Delta,Richest,Kinh and Hoa
013002,Urban,Red River Delta,Richest,Kinh and Hoa
013003,Urban,Red River Delta,Richest,Kinh and Hoa
013004,Urban,Red River Delta,Richest,Kinh and Hoa
013005,Urban,Red River Delta,Richest,Kinh and Hoa
013006,Urban,Red River Delta,Richest,Kinh and Hoa
013007,Urban,Red River Delta,Richest,Kinh and Hoa
013008,Urban,Red River Delta,Richest,Kinh and Hoa
013009,Urban,Red River Delta,Richest,Kinh and Hoa
013010,Urban,Red River Delta,Richest,Kinh and Hoa
013011,Urban,Red River Delta,Richest,Kinh and Hoa
013012,Urban,Red River Delta,Richest,Kinh and Hoa
013013,Urban,Red River Delta,Richest,Kinh and Hoa
013014,Urban,Red River Delta,Richest,Kinh and Hoa
013015,Urban,Red River Delta,Richest,Kinh and Hoa
013016,Urban,Red River Delta,Richest,Kinh and Hoa
013017,Urban,Red River Delta,Richest,Kinh and Hoa
013018,Urban,Red River Delta,Richest,Kinh and Hoa
013019,Urban,Red River Delta,Richest,Kinh and Hoa
013020,Urban,Red River Delta,Richest,Kinh and Hoa
014001,Urban,Red River Delta,Richest,Kinh and Hoa
014002,Urban,Red River Delta,Richest,Kinh and Hoa
014003,Urban,Red River Delta,Richest,Kinh and Hoa
014004,Urban,Red River Delta,Richest,Kinh and Hoa
014005,Urban,Red River Delta,Richest,Kinh and Hoa
014006,Urban,Red River Delta,Richest,Kinh and Hoa
014007,Urban,Red River Delta,Richest,Kinh and Hoa
014008,Urban,Red River Delta,Richest,Kinh and Hoa
014009,Urban,Red River Delta,Richest,Kinh and Hoa
014010,Urban,Red River Delta,Fourth,Kinh and Hoa
014011,Urban,Red River Delta,Richest,Kinh and Hoa
014012,Urban,Red River Delta,0.0,
014013,Urban,Red River Delta,Richest,Kinh and Hoa
014014,Urban,Red River Delta,Richest,Kinh and Hoa
014015,Urban,Red River Delta,Richest,Kinh and Hoa
014016,Urban,Red River Delta,Fourth,Kinh and Hoa
014017,Urban,Red River Delta,Fourth,Kinh and Hoa
014018,Urban,Red River Delta,Richest,Kinh and Hoa
014019,Urban,Red River Delta,Richest,Kinh and Hoa
014020,Urban,Red River Delta,Richest,Kinh and Hoa
015001,Rural,Red River Delta,Middle,Kinh and Hoa
015002,Rural,Red River Delta,Fourth,Kinh and Hoa
015003,Rural,Red River Delta,Fourth,Kinh and Hoa
015004,Rural,Red River Delta,Fourth,Kinh and Hoa
015005,Rural,Red River Delta,Fourth,Kinh and Hoa
015006,Rural,Red River Delta,Fourth,Kinh and Hoa
015007,Rural,Red River Delta,Middle,Kinh and Hoa
015008,Rural,Red River Delta,Fourth,Kinh and Hoa
015009,Rural,Red River Delta,Fourth,Kinh and Hoa
015010,Rural,Red River Delta,Fourth,Kinh and Hoa
015011,Rural,Red River Delta,Middle,Kinh and Hoa
015012,Rural,Red River Delta,Middle,Kinh and Hoa
015013,Rural,Red River Delta,Fourth,Kinh and Hoa
015014,Rural,Red River Delta,Middle,Kinh and Hoa
015015,Rural,Red River Delta,Fourth,Kinh and Hoa
015016,Rural,Red River Delta,Fourth,Kinh and Hoa
015017,Rural,Red River Delta,Second,Kinh and Hoa
015018,Rural,Red River Delta,Fourth,Kinh and Hoa
015019,Rural,Red River Delta,Richest,Kinh and Hoa
015020,Rural,Red River Delta,Middle,Kinh and Hoa
016001,Rural,Red River Delta,Richest,Kinh and Hoa
016002,Rural,Red River Delta,Richest,Kinh and Hoa
016003,Rural,Red River Delta,Fourth,Kinh and Hoa
016004,Rural,Red River Delta,Middle,Kinh and Hoa
016005,Rural,Red River Delta,Richest,Kinh and Hoa
016006,Rural,Red River Delta,Middle,Kinh and Hoa
016007,Rural,Red River Delta,Richest,Kinh and Hoa
016008,Rural,Red River Delta,Richest,Kinh and Hoa
016009,Rural,Red River Delta,Fourth,Kinh and Hoa
016010,Rural,Red River Delta,Richest,Kinh and Hoa
016011,Rural,Red River Delta,Middle,Kinh and Hoa
016012,Rural,Red River Delta,Second,Kinh and Hoa
016013,Rural,Red River Delta,Richest,Kinh and Hoa
016014,Rural,Red River Delta,Fourth,Kinh and Hoa
016015,Rural,Red River Delta,Richest,Kinh and Hoa
016016,Rural,Red River Delta,Middle,Kinh and Hoa
016017,Rural,Red River Delta,Fourth,Kinh and Hoa
016018,Rural,Red River Delta,Middle,Kinh and Hoa
016019,Rural,Red River Delta,Richest,Kinh and Hoa
016020,Rural,Red River Delta,Fourth,Kinh and Hoa
017001,Rural,Red River Delta,Richest,Kinh and Hoa
017002,Rural,Red River Delta,Fourth,Kinh and Hoa
017003,Rural,Red River Delta,Richest,Kinh and Hoa
017004,Rural,Red River Delta,Fourth,Kinh and Hoa
017005,Rural,Red River Delta,Fourth,Kinh and Hoa
017006,Rural,Red River Delta,Richest,Kinh and Hoa
017007,Rural,Red River Delta,Fourth,Kinh and Hoa
017008,Rural,Red River Delta,Fourth,Kinh and Hoa
017009,Rural,Red River Delta,Richest,Kinh and Hoa
017010,Rural,Red River Delta,Richest,Kinh and Hoa
017011,Rural,Red River Delta,Richest,Kinh and Hoa
017012,Rural,Red River Delta,Richest,Kinh and Hoa
017013,Rural,Red River Delta,Fourth,Kinh and Hoa
017014,Rural,Red River Delta,Middle,Kinh and Hoa
017015,Rural,Red River Delta,Richest,Kinh and Hoa
017016,Rural,Red River Delta,Middle,Kinh and Hoa
017017,Rural,Red River Delta,Richest,Kinh and Hoa
017018,Rural,Red River Delta,Richest,Kinh and Hoa
017019,Rural,Red River Delta,Middle,Kinh and Hoa
017020,Rural,Red River Delta,Fourth,Kinh and Hoa
018001,Urban,Red River Delta,Richest,Kinh and Hoa
018002,Urban,Red River Delta,Richest,Kinh and Hoa
018003,Urban,Red River Delta,Richest,Kinh and Hoa
018004,Urban,Red River Delta,Richest,Kinh and Hoa
018005,Urban,Red River Delta,Richest,Kinh and Hoa
018006,Urban,Red River Delta,Richest,Kinh and Hoa
018007,Urban,Red River Delta,Richest,Kinh and Hoa
018008,Urban,Red River Delta,Richest,Kinh and Hoa
018009,Urban,Red River Delta,Richest,Kinh and Hoa
018010,Urban,Red River Delta,Richest,Kinh and Hoa
018011,Urban,Red River Delta,Fourth,Kinh and Hoa
018012,Urban,Red River Delta,Richest,Kinh and Hoa
018013,Urban,Red River Delta,Richest,Kinh and Hoa
018014,Urban,Red River Delta,Richest,Kinh and Hoa
018015,Urban,Red River Delta,Richest,Kinh and Hoa
018016,Urban,Red River Delta,Richest,Kinh and Hoa
018017,Urban,Red River Delta,Fourth,Kinh and Hoa
018018,Urban,Red River Delta,Richest,Kinh and Hoa
018019,Urban,Red River Delta,Richest,Kinh and Hoa
018020,Urban,Red River Delta,Fourth,Hmong
019001,Rural,Red River Delta,Richest,Kinh and Hoa
019002,Rural,Red River Delta,Fourth,Kinh and Hoa
019003,Rural,Red River Delta,Richest,Kinh and Hoa
019004,Rural,Red River Delta,Fourth,Kinh and Hoa
019005,Rural,Red River Delta,0.0,
019006,Rural,Red River Delta,Richest,Kinh and Hoa
019007,Rural,Red River Delta,Richest,Kinh and Hoa
019008,Rural,Red River Delta,0.0,
019009,Rural,Red River Delta,Richest,Kinh and Hoa
019010,Rural,Red River Delta,Richest,Kinh and Hoa
019011,Rural,Red River Delta,Richest,Kinh and Hoa
019012,Rural,Red River Delta,Richest,Kinh and Hoa
019013,Rural,Red River Delta,Richest,Kinh and Hoa
019014,Rural,Red River Delta,Richest,Kinh and Hoa
019015,Rural,Red River Delta,Richest,Kinh and Hoa
019016,Rural,Red River Delta,Richest,Kinh and Hoa
019017,Rural,Red River Delta,Richest,Kinh and Hoa
019018,Rural,Red River Delta,Richest,Kinh and Hoa
019019,Rural,Red River Delta,Richest,Kinh and Hoa
019020,Rural,Red River Delta,Richest,Kinh and Hoa
020001,Rural,Northern Midlands and Mountain,Poorest,Hmong
020002,Rural,Northern Midlands and Mountain,Poorest,Hmong
020003,Rural,Northern Midlands and Mountain,Poorest,Hmong
020004,Rural,Northern Midlands and Mountain,Poorest,Hmong
020005,Rural,Northern Midlands and Mountain,Poorest,Hmong
020006,Rural,Northern Midlands and Mountain,Poorest,Hmong
020007,Rural,Northern Midlands and Mountain,Poorest,Hmong
020008,Rural,Northern Midlands and Mountain,Poorest,Hmong
020009,Rural,Northern Midlands and Mountain,Poorest,Hmong
020010,Rural,Northern Midlands and Mountain,Poorest,Hmong
020011,Rural,Northern Midlands and Mountain,Poorest,Hmong
020012,Rural,Northern Midlands and Mountain,Poorest,Hmong
020013,Rural,Northern Midlands and Mountain,Poorest,Hmong
020014,Rural,Northern Midlands and Mountain,Poorest,Hmong
020015,Rural,Northern Midlands and Mountain,Poorest,Hmong
020016,Rural,Northern Midlands and Mountain,Poorest,Hmong
020017,Rural,Northern Midlands and Mountain,Poorest,Hmong
020018,Rural,Northern Midlands and Mountain,Poorest,Hmong
020019,Rural,Northern Midlands and Mountain,Poorest,Hmong
020020,Rural,Northern Midlands and Mountain,Poorest,Hmong
021001,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
021002,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
021003,Rural,Northern Midlands and Mountain,Poorest,Hmong
021004,Rural,Northern Midlands and Mountain,Poorest,Hmong
021005,Rural,Northern Midlands and Mountain,Poorest,Hmong
021006,Rural,Northern Midlands and Mountain,Poorest,Hmong
021007,Rural,Northern Midlands and Mountain,Poorest,Hmong
021008,Rural,Northern Midlands and Mountain,Poorest,Hmong
021009,Rural,Northern Midlands and Mountain,Poorest,Hmong
021010,Rural,Northern Midlands and Mountain,Poorest,Hmong
021011,Rural,Northern Midlands and Mountain,Poorest,Hmong
021012,Rural,Northern Midlands and Mountain,Poorest,Hmong
021013,Rural,Northern Midlands and Mountain,Poorest,Hmong
021014,Rural,Northern Midlands and Mountain,0.0,
021015,Rural,Northern Midlands and Mountain,Poorest,Hmong
021016,Rural,Northern Midlands and Mountain,Poorest,Hmong
021017,Rural,Northern Midlands and Mountain,0.0,
021018,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
021019,Rural,Northern Midlands and Mountain,0.0,
021020,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
022001,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022002,Urban,Northern Midlands and Mountain,Fourth,Kinh and Hoa
022003,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022004,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022005,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022006,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022007,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022008,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022009,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022010,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
022011,Urban,Northern Midlands and Mountain,Richest,Other ethnic group
022012,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022013,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022014,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022015,Urban,Northern Midlands and Mountain,Richest,Tay
022016,Urban,Northern Midlands and Mountain,Richest,Other ethnic group
022017,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
022018,Urban,Northern Midlands and Mountain,Fourth,Other ethnic group
022019,Urban,Northern Midlands and Mountain,Richest,Tay
022020,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
023001,Rural,Northern Midlands and Mountain,Poorest,Hmong
023002,Rural,Northern Midlands and Mountain,Poorest,Hmong
023003,Rural,Northern Midlands and Mountain,Poorest,Hmong
023004,Rural,Northern Midlands and Mountain,Poorest,Hmong
023005,Rural,Northern Midlands and Mountain,Poorest,Hmong
023006,Rural,Northern Midlands and Mountain,Poorest,Hmong
023007,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023008,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023009,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023010,Rural,Northern Midlands and Mountain,Second,Kinh and Hoa
023011,Rural,Northern Midlands and Mountain,Poorest,Hmong
023012,Rural,Northern Midlands and Mountain,Second,Other ethnic group
023013,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023014,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023015,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023016,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023017,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023018,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023019,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
023020,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
024001,Rural,Northern Midlands and Mountain,Middle,Other ethnic group
024002,Rural,Northern Midlands and Mountain,Poorest,Tay
024003,Rural,Northern Midlands and Mountain,Poorest,Tay
024004,Rural,Northern Midlands and Mountain,Middle,Tay
024005,Rural,Northern Midlands and Mountain,Middle,Hmong
024006,Rural,Northern Midlands and Mountain,Poorest,Tay
024007,Rural,Northern Midlands and Mountain,Middle,Kinh and Hoa
024008,Rural,Northern Midlands and Mountain,Poorest,Tay
024009,Rural,Northern Midlands and Mountain,Poorest,Tay
024010,Rural,Northern Midlands and Mountain,Fourth,Kinh and Hoa
024011,Rural,Northern Midlands and Mountain,Second,Tay
024012,Rural,Northern Midlands and Mountain,Poorest,Tay
024013,Rural,Northern Midlands and Mountain,Poorest,Tay
024014,Rural,Northern Midlands and Mountain,Second,Tay
024015,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
024016,Rural,Northern Midlands and Mountain,Poorest,Tay
024017,Rural,Northern Midlands and Mountain,Second,Kinh and Hoa
024018,Rural,Northern Midlands and Mountain,0.0,
024019,Rural,Northern Midlands and Mountain,Fourth,Kinh and Hoa
024020,Rural,Northern Midlands and Mountain,Poorest,Other ethnic group
025001,Urban,Northern Midlands and Mountain,Fourth,Nung
025002,Urban,Northern Midlands and Mountain,Middle,Tay
025003,Urban,Northern Midlands and Mountain,Fourth,Kinh and Hoa
025004,Urban,Northern Midlands and Mountain,Richest,Tay
025005,Urban,Northern Midlands and Mountain,Second,Kinh and Hoa
025006,Urban,Northern Midlands and Mountain,Richest,Tay
025007,Urban,Northern Midlands and Mountain,Middle,Kinh and Hoa
025008,Urban,Northern Midlands and Mountain,Middle,Tay
025009,Urban,Northern Midlands and Mountain,Fourth,Kinh and Hoa
025010,Urban,Northern Midlands and Mountain,Poorest,Nung
025011,Urban,Northern Midlands and Mountain,Richest,Tay
025012,Urban,Northern Midlands and Mountain,Middle,Tay
025013,Urban,Northern Midlands and Mountain,Fourth,Tay
025014,Urban,Northern Midlands and Mountain,Second,Nung
025015,Urban,Northern Midlands and Mountain,Fourth,Kinh and Hoa
025016,Urban,Northern Midlands and Mountain,Richest,Nung
025017,Urban,Northern Midlands and Mountain,Richest,Kinh and Hoa
